,Source,Target,Weight
0,Siiimo,Arpisti,1
1,Siiimo,CreativeGPX,2
2,Arpisti,Siiimo,1
3,MyPenisIsaWMD,doughboy011,1
4,doughboy011,MyPenisIsaWMD,1
5,CreativeGPX,Siiimo,3
6,CreativeGPX,Rielglowballelleit,1
7,CreativeGPX,Dont____Panic,3
8,Rielglowballelleit,CreativeGPX,1
9,Dont____Panic,CreativeGPX,4
10,TruthOrFacts,Siiimo,1
11,gyroda,TruthOrFacts,1
12,IceWaves,rustinchole,1
13,rustinchole,IceWaves,2
14,rustinchole,huadpe,3
15,huadpe,rustinchole,4
