,Source,Target,Weight
0,Dead_tread,KrissKross6u,1
1,Ngin3,Dead_tread,1
2,CoyotePatronus,KrissKross6u,1
3,CoyotePatronus,JudgeBastiat,6
4,CoyotePatronus,ConfirmableVelvet,2
5,KrissKross6u,CoyotePatronus,1
6,KrissKross6u,luminiferousethan_,2
7,KrissKross6u,bguy74,1
8,Ansuz07,KrissKross6u,1
9,JudgeBastiat,CoyotePatronus,6
10,ConfirmableVelvet,CoyotePatronus,2
11,luminiferousethan_,KrissKross6u,2
12,DeltaBot,KrissKross6u,1
13,bguy74,KrissKross6u,2
