,Source,Target,Weight
0,evil_rabbit,fedorcallahan,16
1,fedorcallahan,evil_rabbit,16
2,fedorcallahan,ClusterChuk,80
3,fedorcallahan,hamletandskull,7
4,fedorcallahan,Cheesus250,2
5,fedorcallahan,carbenz,1
6,DabestbroAgain,fedorcallahan,1
7,ClusterChuk,fedorcallahan,82
8,hamletandskull,fedorcallahan,7
9,Cheesus250,fedorcallahan,2
10,carbenz,fedorcallahan,2
